Date,Value
1991-Q1,216.962
1991-Q2,219.754
1991-Q3,219.541
1991-Q4,227.922
1992-Q1,233.063
1992-Q2,235.590
1992-Q3,238.039
1992-Q4,241.405
1993-Q1,244.608
1993-Q2,245.562
1993-Q3,247.678
1993-Q4,251.608
1994-Q1,254.223
1994-Q2,254.987
1994-Q3,257.406
1994-Q4,259.361
1995-Q1,259.517
1995-Q2,263.188
1995-Q3,265.473
1995-Q4,267.224
1996-Q1,267.529
1996-Q2,269.266
1996-Q3,270.648
1996-Q4,272.263
1997-Q1,274.061
1997-Q2,274.328
1997-Q3,276.362
1997-Q4,278.512
1998-Q1,278.479
1998-Q2,278.367
1998-Q3,281.316
1998-Q4,284.397
1999-Q1,288.349
1999-Q2,290.687
1999-Q3,290.653
1999-Q4,293.957
2000-Q1,297.111
2000-Q2,299.841
2000-Q3,301.496
2000-Q4,303.309
2001-Q1,308.380
2001-Q2,307.979
2001-Q3,310.163
2001-Q4,313.160
2002-Q1,312.088
2002-Q2,310.453
2002-Q3,313.896
2002-Q4,315.846
2003-Q1,319.355
2003-Q2,319.247
2003-Q3,322.210
2003-Q4,323.051
2004-Q1,323.995
2004-Q2,325.433
2004-Q3,325.572
2004-Q4,328.306
2005-Q1,331.371
2005-Q2,332.534
2005-Q3,334.110
2005-Q4,335.250
2006-Q1,339.215
2006-Q2,341.819
2006-Q3,342.456
2006-Q4,346.987
2007-Q1,344.551
2007-Q2,348.692
2007-Q3,349.846
2007-Q4,352.291
2008-Q1,354.876
2008-Q2,355.337
2008-Q3,357.769
2008-Q4,354.118
2009-Q1,354.666
2009-Q2,357.146
2009-Q3,356.818
2009-Q4,358.547
2010-Q1,357.793
2010-Q2,363.476
2010-Q3,366.333
2010-Q4,369.897
2011-Q1,371.609
2011-Q2,375.283
2011-Q3,377.395
2011-Q4,380.295
2012-Q1,383.976
2012-Q2,385.156
2012-Q3,387.904
2012-Q4,388.601
2013-Q1,389.449
2013-Q2,392.896
2013-Q3,395.939
2013-Q4,395.042
2014-Q1,397.983
2014-Q2,399.136
2014-Q3,403.235
2014-Q4,406.260
2015-Q1,405.765
2015-Q2,412.130
2015-Q3,414.829
2015-Q4,417.458
2016-Q1,419.100
2016-Q2,421.354
2016-Q3,425.147
2016-Q4,429.952
2017-Q1,432.321
2017-Q2,438.425
2017-Q3,440.554
2017-Q4,444.320
2018-Q1,446.624
2018-Q2,451.252
2018-Q3,453.992
2018-Q4,458.627
2019-Q1,459.882
2019-Q2,466.397
2019-Q3,470.782
2019-Q4,470.684
2020-Q1,452.976
2020-Q2,406.041
2020-Q3,446.239
2020-Q4,440.945
2021-Q1,435.233
2021-Q2,447.963
2021-Q3,472.285
2021-Q4,482.871
2022-Q1,506.453
2022-Q2,517.826
2022-Q3,530.247
2022-Q4,536.093
2023-Q1,547.244
2023-Q2,556.225
2023-Q3,556.147
2023-Q4,559.516
2024-Q1,564.170
2024-Q2,568.982
2024-Q3,572.515
2024-Q4,577.583
2025-Q1,586.222
2025-Q2,590.111
