Date,Value
1991-Q1,46.486
1991-Q2,47.459
1991-Q3,48.649
1991-Q4,51.582
1992-Q1,55.487
1992-Q2,55.845
1992-Q3,55.758
1992-Q4,58.344
1993-Q1,58.581
1993-Q2,59.384
1993-Q3,60.381
1993-Q4,60.197
1994-Q1,63.473
1994-Q2,64.967
1994-Q3,65.032
1994-Q4,67.144
1995-Q1,64.931
1995-Q2,66.801
1995-Q3,65.787
1995-Q4,64.445
1996-Q1,58.706
1996-Q2,65.483
1996-Q3,65.049
1996-Q4,64.535
1997-Q1,61.294
1997-Q2,63.166
1997-Q3,62.936
1997-Q4,62.748
1998-Q1,63.307
1998-Q2,61.403
1998-Q3,61.623
1998-Q4,59.969
1999-Q1,60.945
1999-Q2,61.536
1999-Q3,62.582
1999-Q4,61.851
2000-Q1,61.878
2000-Q2,60.842
2000-Q3,60.103
2000-Q4,59.165
2001-Q1,58.919
2001-Q2,58.444
2001-Q3,57.820
2001-Q4,57.260
2002-Q1,56.241
2002-Q2,54.258
2002-Q3,54.084
2002-Q4,53.264
2003-Q1,53.006
2003-Q2,53.176
2003-Q3,53.193
2003-Q4,53.160
2004-Q1,52.326
2004-Q2,51.342
2004-Q3,50.588
2004-Q4,50.518
2005-Q1,48.893
2005-Q2,49.712
2005-Q3,50.191
2005-Q4,50.866
2006-Q1,49.245
2006-Q2,53.313
2006-Q3,55.437
2006-Q4,57.072
2007-Q1,58.234
2007-Q2,55.763
2007-Q3,56.289
2007-Q4,57.220
2008-Q1,59.773
2008-Q2,57.254
2008-Q3,57.593
2008-Q4,57.586
2009-Q1,56.163
2009-Q2,56.446
2009-Q3,56.821
2009-Q4,57.578
2010-Q1,55.560
2010-Q2,61.056
2010-Q3,60.772
2010-Q4,59.160
2011-Q1,64.641
2011-Q2,66.196
2011-Q3,66.061
2011-Q4,67.257
2012-Q1,67.736
2012-Q2,68.935
2012-Q3,69.573
2012-Q4,68.601
2013-Q1,65.998
2013-Q2,69.652
2013-Q3,71.761
2013-Q4,71.677
2014-Q1,73.904
2014-Q2,71.988
2014-Q3,72.429
2014-Q4,72.921
2015-Q1,72.097
2015-Q2,71.953
2015-Q3,72.387
2015-Q4,74.098
2016-Q1,76.129
2016-Q2,75.743
2016-Q3,76.781
2016-Q4,77.830
2017-Q1,78.070
2017-Q2,80.750
2017-Q3,81.539
2017-Q4,82.427
2018-Q1,82.900
2018-Q2,85.834
2018-Q3,88.247
2018-Q4,89.943
2019-Q1,89.598
2019-Q2,90.543
2019-Q3,91.868
2019-Q4,92.973
2020-Q1,97.582
2020-Q2,95.759
2020-Q3,93.086
2020-Q4,97.196
2021-Q1,94.585
2021-Q2,100.507
2021-Q3,102.078
2021-Q4,104.486
2022-Q1,108.034
2022-Q2,111.530
2022-Q3,112.229
2022-Q4,112.824
2023-Q1,113.830
2023-Q2,114.707
2023-Q3,113.451
2023-Q4,111.488
2024-Q1,113.252
2024-Q2,112.242
2024-Q3,112.259
2024-Q4,113.795
2025-Q1,114.998
2025-Q2,113.710
